Centre Freq: 1535000000.0 Hz
Span: 2930000000.0 Hz
Res BW: 1e6 Hz
Ref Level: -30 dBm
Attenuation: 0 dB
Averaging: 1 times
Max Hold: 1 seconds
    
    

7.000000000000000000e+07,-8.100000000000000000e+01
7.100166666666667163e+07,-1.021599999999999966e+02
7.200333333333332837e+07,-8.200000000000000000e+01
7.300500000000000000e+07,-1.011599999999999966e+02
7.400666666666667163e+07,-8.165999999999999659e+01
7.500833333333332837e+07,-1.031599999999999966e+02
7.601000000000000000e+07,-8.200000000000000000e+01
7.701166666666667163e+07,-1.055000000000000000e+02
7.801333333333332837e+07,-8.032999999999999829e+01
7.901500000000000000e+07,-1.013299999999999983e+02
8.001666666666667163e+07,-8.200000000000000000e+01
8.101833333333332837e+07,-1.015000000000000000e+02
8.202000000000000000e+07,-8.165999999999999659e+01
8.302166666666667163e+07,-1.005000000000000000e+02
8.402333333333332837e+07,-8.232999999999999829e+01
8.502500000000000000e+07,-1.010000000000000000e+02
8.602666666666667163e+07,-8.232999999999999829e+01
8.702833333333332837e+07,-1.023299999999999983e+02
8.803000000000000000e+07,-8.250000000000000000e+01
8.903166666666665673e+07,-1.013299999999999983e+02
9.003333333333332837e+07,-8.000000000000000000e+01
9.103500000000000000e+07,-1.013299999999999983e+02
9.203666666666665673e+07,-8.065999999999999659e+01
9.303833333333332837e+07,-1.000000000000000000e+02
9.404000000000000000e+07,-8.182999999999999829e+01
9.504166666666665673e+07,-1.026599999999999966e+02
9.604333333333332837e+07,-8.065999999999999659e+01
9.704500000000000000e+07,-1.021599999999999966e+02
9.804666666666665673e+07,-8.082999999999999829e+01
9.904833333333332837e+07,-9.932999999999999829e+01
1.000500000000000000e+08,-8.065999999999999659e+01
1.010516666666666567e+08,-9.915999999999999659e+01
1.020533333333333284e+08,-8.050000000000000000e+01
1.030550000000000000e+08,-1.021599999999999966e+02
1.040566666666666567e+08,-8.065999999999999659e+01
1.050583333333333284e+08,-1.021599999999999966e+02
1.060600000000000000e+08,-8.182999999999999829e+01
1.070616666666666567e+08,-9.950000000000000000e+01
1.080633333333333284e+08,-8.215999999999999659e+01
1.090650000000000000e+08,-1.018299999999999983e+02
1.100666666666666567e+08,-8.165999999999999659e+01
1.110683333333333284e+08,-1.020000000000000000e+02
1.120700000000000000e+08,-8.215999999999999659e+01
1.130716666666666567e+08,-1.028299999999999983e+02
1.140733333333333284e+08,-8.232999999999999829e+01
1.150750000000000000e+08,-1.016599999999999966e+02
1.160766666666666567e+08,-8.265999999999999659e+01
1.170783333333333284e+08,-1.050000000000000000e+02
1.180800000000000000e+08,-8.332999999999999829e+01
1.190816666666666567e+08,-1.021599999999999966e+02
1.200833333333333284e+08,-8.132999999999999829e+01
1.210850000000000000e+08,-1.015000000000000000e+02
1.220866666666666567e+08,-7.932999999999999829e+01
1.230883333333333284e+08,-1.010000000000000000e+02
1.240900000000000000e+08,-8.165999999999999659e+01
1.250916666666666567e+08,-1.038299999999999983e+02
1.260933333333333284e+08,-8.115999999999999659e+01
1.270950000000000000e+08,-1.020000000000000000e+02
1.280966666666666567e+08,-8.182999999999999829e+01
1.290983333333333284e+08,-1.023299999999999983e+02
1.301000000000000000e+08,-8.132999999999999829e+01
1.311016666666666567e+08,-1.021599999999999966e+02
1.321033333333333284e+08,-8.232999999999999829e+01
1.331050000000000000e+08,-1.046599999999999966e+02
1.341066666666666567e+08,-8.300000000000000000e+01
1.351083333333333135e+08,-1.066599999999999966e+02
1.361100000000000000e+08,-8.265999999999999659e+01
1.371116666666666567e+08,-1.003299999999999983e+02
1.381133333333333135e+08,-8.382999999999999829e+01
1.391150000000000000e+08,-1.020000000000000000e+02
1.401166666666666567e+08,-8.082999999999999829e+01
1.411183333333333135e+08,-1.016599999999999966e+02
1.421200000000000000e+08,-8.300000000000000000e+01
1.431216666666666567e+08,-1.038299999999999983e+02
1.441233333333333135e+08,-8.115999999999999659e+01
1.451250000000000000e+08,-1.025000000000000000e+02
1.461266666666666567e+08,-8.265999999999999659e+01
1.471283333333333135e+08,-1.013299999999999983e+02
1.481300000000000000e+08,-8.265999999999999659e+01
1.491316666666666567e+08,-1.005000000000000000e+02
1.501333333333333135e+08,-8.165999999999999659e+01
1.511350000000000000e+08,-1.005000000000000000e+02
1.521366666666666567e+08,-8.182999999999999829e+01
1.531383333333333135e+08,-9.950000000000000000e+01
1.541400000000000000e+08,-8.032999999999999829e+01
1.551416666666666567e+08,-1.016599999999999966e+02
1.561433333333333135e+08,-8.115999999999999659e+01
1.571450000000000000e+08,-1.025000000000000000e+02
1.581466666666666567e+08,-8.182999999999999829e+01
1.591483333333333135e+08,-1.021599999999999966e+02
1.601500000000000000e+08,-8.250000000000000000e+01
1.611516666666666567e+08,-1.031599999999999966e+02
1.621533333333333135e+08,-8.132999999999999829e+01
1.631550000000000000e+08,-1.020000000000000000e+02
1.641566666666666567e+08,-8.200000000000000000e+01
1.651583333333333135e+08,-9.982999999999999829e+01
1.661600000000000000e+08,-8.250000000000000000e+01
1.671616666666666567e+08,-9.982999999999999829e+01
1.681633333333333135e+08,-8.150000000000000000e+01
1.691650000000000000e+08,-1.020000000000000000e+02
1.701666666666666567e+08,-8.000000000000000000e+01
1.711683333333333135e+08,-1.016599999999999966e+02
1.721700000000000000e+08,-8.165999999999999659e+01
1.731716666666666567e+08,-1.025000000000000000e+02
1.741733333333333135e+08,-8.182999999999999829e+01
1.751750000000000000e+08,-1.006599999999999966e+02
1.761766666666666567e+08,-8.182999999999999829e+01
1.771783333333333135e+08,-1.028299999999999983e+02
1.781800000000000000e+08,-8.165999999999999659e+01
1.791816666666666567e+08,-1.041599999999999966e+02
1.801833333333333135e+08,-8.132999999999999829e+01
1.811850000000000000e+08,-1.006599999999999966e+02
1.821866666666666567e+08,-8.232999999999999829e+01
1.831883333333333135e+08,-9.515999999999999659e+01
1.841900000000000000e+08,-6.400000000000000000e+01
1.851916666666666567e+08,-9.465999999999999659e+01
1.861933333333333135e+08,-6.965999999999999659e+01
1.871950000000000000e+08,-1.003299999999999983e+02
1.881966666666666567e+08,-8.215999999999999659e+01
1.891983333333333135e+08,-9.882999999999999829e+01
1.902000000000000000e+08,-7.982999999999999829e+01
1.912016666666666567e+08,-1.006599999999999966e+02
1.922033333333333135e+08,-8.215999999999999659e+01
1.932050000000000000e+08,-1.036599999999999966e+02
1.942066666666666567e+08,-8.215999999999999659e+01
1.952083333333333135e+08,-1.021599999999999966e+02
1.962100000000000000e+08,-8.215999999999999659e+01
1.972116666666666567e+08,-9.950000000000000000e+01
1.982133333333333135e+08,-8.315999999999999659e+01
1.992150000000000000e+08,-1.015000000000000000e+02
2.002166666666666567e+08,-8.250000000000000000e+01
2.012183333333333135e+08,-1.045000000000000000e+02
2.022200000000000000e+08,-8.232999999999999829e+01
2.032216666666666567e+08,-1.025000000000000000e+02
2.042233333333333135e+08,-8.300000000000000000e+01
2.052250000000000000e+08,-1.030000000000000000e+02
2.062266666666666567e+08,-8.032999999999999829e+01
2.072283333333333135e+08,-9.815999999999999659e+01
2.082300000000000000e+08,-7.500000000000000000e+01
2.092316666666666567e+08,-9.750000000000000000e+01
2.102333333333333135e+08,-7.632999999999999829e+01
2.112350000000000000e+08,-1.006599999999999966e+02
2.122366666666666567e+08,-8.065999999999999659e+01
2.132383333333333135e+08,-9.700000000000000000e+01
2.142400000000000000e+08,-7.282999999999999829e+01
2.152416666666666567e+08,-9.400000000000000000e+01
2.162433333333333135e+08,-7.465999999999999659e+01
2.172450000000000000e+08,-1.020000000000000000e+02
2.182466666666666567e+08,-8.150000000000000000e+01
2.192483333333333135e+08,-1.020000000000000000e+02
2.202500000000000000e+08,-8.132999999999999829e+01
2.212516666666666567e+08,-1.023299999999999983e+02
2.222533333333333135e+08,-8.232999999999999829e+01
2.232550000000000000e+08,-1.001599999999999966e+02
2.242566666666666567e+08,-8.065999999999999659e+01
2.252583333333333135e+08,-1.038299999999999983e+02
2.262600000000000000e+08,-8.165999999999999659e+01
2.272616666666666567e+08,-1.033299999999999983e+02
2.282633333333333135e+08,-7.915999999999999659e+01
2.292650000000000000e+08,-9.982999999999999829e+01
2.302666666666666567e+08,-8.032999999999999829e+01
2.312683333333333135e+08,-9.765999999999999659e+01
2.322700000000000000e+08,-7.532999999999999829e+01
2.332716666666666567e+08,-1.001599999999999966e+02
2.342733333333333135e+08,-7.915999999999999659e+01
2.352750000000000000e+08,-1.025000000000000000e+02
2.362766666666666567e+08,-8.050000000000000000e+01
2.372783333333333135e+08,-9.615999999999999659e+01
2.382800000000000000e+08,-7.500000000000000000e+01
2.392816666666666567e+08,-9.800000000000000000e+01
2.402833333333333135e+08,-7.765999999999999659e+01
2.412850000000000000e+08,-1.030000000000000000e+02
2.422866666666666567e+08,-8.182999999999999829e+01
2.432883333333333135e+08,-1.011599999999999966e+02
2.442900000000000000e+08,-8.100000000000000000e+01
2.452916666666666567e+08,-9.965999999999999659e+01
2.462933333333333135e+08,-7.950000000000000000e+01
2.472950000000000000e+08,-9.982999999999999829e+01
2.482966666666666567e+08,-7.850000000000000000e+01
2.492983333333333135e+08,-1.006599999999999966e+02
2.503000000000000000e+08,-8.182999999999999829e+01
2.513016666666666567e+08,-1.051599999999999966e+02
2.523033333333333135e+08,-8.015999999999999659e+01
2.533050000000000000e+08,-1.036599999999999966e+02
2.543066666666666567e+08,-8.050000000000000000e+01
2.553083333333333135e+08,-1.040000000000000000e+02
2.563100000000000000e+08,-8.100000000000000000e+01
2.573116666666666567e+08,-1.045000000000000000e+02
2.583133333333333135e+08,-8.200000000000000000e+01
2.593150000000000000e+08,-1.000000000000000000e+02
2.603166666666666567e+08,-7.965999999999999659e+01
2.613183333333333135e+08,-1.016599999999999966e+02
2.623200000000000000e+08,-7.982999999999999829e+01
2.633216666666666567e+08,-1.040000000000000000e+02
2.643233333333333135e+08,-8.115999999999999659e+01
2.653250000000000000e+08,-1.050000000000000000e+02
2.663266666666666567e+08,-8.250000000000000000e+01
2.673283333333333135e+08,-1.001599999999999966e+02
2.683300000000000000e+08,-8.032999999999999829e+01
2.693316666666666269e+08,-1.001599999999999966e+02
2.703333333333333135e+08,-8.050000000000000000e+01
2.713350000000000000e+08,-1.008299999999999983e+02
2.723366666666666269e+08,-8.232999999999999829e+01
2.733383333333333135e+08,-1.013299999999999983e+02
2.743400000000000000e+08,-8.100000000000000000e+01
2.753416666666666269e+08,-1.035000000000000000e+02
2.763433333333333135e+08,-8.232999999999999829e+01
2.773450000000000000e+08,-1.025000000000000000e+02
2.783466666666666269e+08,-8.265999999999999659e+01
2.793483333333333135e+08,-1.025000000000000000e+02
2.803500000000000000e+08,-8.032999999999999829e+01
2.813516666666666269e+08,-1.011599999999999966e+02
2.823533333333333135e+08,-8.100000000000000000e+01
2.833550000000000000e+08,-1.045000000000000000e+02
2.843566666666666269e+08,-8.282999999999999829e+01
2.853583333333333135e+08,-1.038299999999999983e+02
2.863600000000000000e+08,-8.232999999999999829e+01
2.873616666666666269e+08,-1.021599999999999966e+02
2.883633333333333135e+08,-8.165999999999999659e+01
2.893650000000000000e+08,-1.010000000000000000e+02
