Centre Freq: 1000050000.0 Hz
Span: 1999900000.0 Hz
Res BW: 2e6 Hz
Ref Level: -30 dBm
Attenuation: 0 dB
Averaging: 1 times
Max Hold: 1 seconds
    
    

1.000000000000000000e+05,-2.833999999999999986e+01
2.103333333333333023e+06,-2.833999999999999986e+01
4.106666666666666511e+06,-3.815999999999999659e+01
6.110000000000000000e+06,-9.900000000000000000e+01
8.113333333333333023e+06,-6.582999999999999829e+01
1.011666666666666605e+07,-1.008299999999999983e+02
1.212000000000000000e+07,-7.815999999999999659e+01
1.412333333333333209e+07,-9.915999999999999659e+01
1.612666666666666605e+07,-7.732999999999999829e+01
1.813000000000000000e+07,-1.013299999999999983e+02
2.013333333333333209e+07,-7.900000000000000000e+01
2.213666666666666418e+07,-1.020000000000000000e+02
2.414000000000000000e+07,-7.832999999999999829e+01
2.614333333333333209e+07,-9.882999999999999829e+01
2.814666666666666418e+07,-7.900000000000000000e+01
3.015000000000000000e+07,-1.021599999999999966e+02
3.215333333333333209e+07,-7.865999999999999659e+01
3.415666666666666418e+07,-9.750000000000000000e+01
3.616000000000000000e+07,-7.515999999999999659e+01
3.816333333333332837e+07,-9.715999999999999659e+01
4.016666666666666418e+07,-7.300000000000000000e+01
4.217000000000000000e+07,-9.750000000000000000e+01
4.417333333333332837e+07,-7.932999999999999829e+01
4.617666666666666418e+07,-9.865999999999999659e+01
4.818000000000000000e+07,-8.000000000000000000e+01
5.018333333333332837e+07,-9.915999999999999659e+01
5.218666666666666418e+07,-8.032999999999999829e+01
5.419000000000000000e+07,-9.950000000000000000e+01
5.619333333333332837e+07,-7.900000000000000000e+01
5.819666666666666418e+07,-1.026599999999999966e+02
6.020000000000000000e+07,-7.932999999999999829e+01
6.220333333333332837e+07,-9.950000000000000000e+01
6.420666666666666418e+07,-7.515999999999999659e+01
6.621000000000000000e+07,-1.006599999999999966e+02
6.821333333333332837e+07,-7.732999999999999829e+01
7.021666666666665673e+07,-9.982999999999999829e+01
7.222000000000000000e+07,-7.765999999999999659e+01
7.422333333333332837e+07,-1.003299999999999983e+02
7.622666666666665673e+07,-7.732999999999999829e+01
7.823000000000000000e+07,-9.850000000000000000e+01
8.023333333333332837e+07,-7.582999999999999829e+01
8.223666666666665673e+07,-1.003299999999999983e+02
8.424000000000000000e+07,-7.482999999999999829e+01
8.624333333333332837e+07,-9.865999999999999659e+01
8.824666666666665673e+07,-5.165999999999999659e+01
9.025000000000000000e+07,-6.000000000000000000e+01
9.225333333333332837e+07,-5.015999999999999659e+01
9.425666666666665673e+07,-7.315999999999999659e+01
9.626000000000000000e+07,-5.315999999999999659e+01
9.826333333333332837e+07,-7.132999999999999829e+01
1.002666666666666567e+08,-5.065999999999999659e+01
1.022700000000000000e+08,-6.482999999999999829e+01
1.042733333333333284e+08,-5.050000000000000000e+01
1.062766666666666567e+08,-6.682999999999999829e+01
1.082800000000000000e+08,-4.832999999999999829e+01
1.102833333333333284e+08,-9.182999999999999829e+01
1.122866666666666567e+08,-5.950000000000000000e+01
1.142900000000000000e+08,-9.850000000000000000e+01
1.162933333333333284e+08,-7.215999999999999659e+01
1.182966666666666567e+08,-9.815999999999999659e+01
1.203000000000000000e+08,-7.415999999999999659e+01
1.223033333333333284e+08,-9.865999999999999659e+01
1.243066666666666567e+08,-7.732999999999999829e+01
1.263100000000000000e+08,-9.782999999999999829e+01
1.283133333333333284e+08,-7.865999999999999659e+01
1.303166666666666567e+08,-1.023299999999999983e+02
1.323200000000000000e+08,-7.815999999999999659e+01
1.343233333333333135e+08,-9.832999999999999829e+01
1.363266666666666567e+08,-7.850000000000000000e+01
